dataset,dim,suite,filter_kind,sweep,algo,backend,params,seed,status,path,n_items,n_queries,n_kept,n_queries_heldout,n_queries_oracle,n_targets_in_filter,pass_rate,bloom_fp_rate,k_max,build_s,index_mib,filter_mib,unstable,memory_reserved_mib,elapsed_s,env_code_version,env_commit,env_dirty,env_gpu,env_sm_mhz_load,env_clocks_drift,heldout_recall@100,heldout_ndcg@100,heldout_precision@100,heldout_mrr@100,heldout_recall@500,heldout_ndcg@500,heldout_precision@500,heldout_mrr@500,heldout_recall@1000,heldout_ndcg@1000,heldout_precision@1000,heldout_mrr@1000,heldout_n,oracle_recall@100,oracle_ndcg@100,oracle_precision@100,oracle_mrr@100,oracle_recall@500,oracle_ndcg@500,oracle_precision@500,oracle_mrr@500,oracle_recall@1000,oracle_ndcg@1000,oracle_precision@1000,oracle_mrr@1000,oracle_n,quality_jaccard_vs_first@100,quality_jaccard_vs_first@500,quality_jaccard_vs_first@1000,quality_score_max_abs_diff,quality_parity,perf_k,perf_bs,perf_mode,perf_cache_plans,perf_n,perf_median_ms,perf_mean_ms,perf_p95_ms,perf_p99_ms,perf_min_ms,perf_iqr_ms,perf_qps,perf_host_gap_ms,perf_outliers_std,perf_outliers_tukey,perf_load,perf_spread,perf_unstable,perf_peak_fwd_mib,perf_sm_mhz,perf_reason
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,100,8,graph,,1508,1.3259199857711792,1.327879172816517,1.3428255796432496,1.3521554958820343,1.3056000471115112,0.014479905366897583,6008.20874885194,0.0036324863828500753,10,11,closed_loop,0.00024130998596284348,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,500,8,eager,,1323,1.5107840299606323,1.5137337575063323,1.5235648036003113,1.6500537610054014,1.4875520467758179,0.00846397876739502,5272.208593229338,0.0036568879005545174,27,53,closed_loop,0.0004447907522660696,False,82.810546875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,500,8,graph,,1480,1.3508639931678772,1.3523449946899673,1.3606735944747925,1.416408923864365,1.3265279531478882,0.0074880123138427734,5899.640674013185,0.0036697936747724924,17,39,closed_loop,0.00016581751742495896,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,1000,8,eager,,1320,1.5124479532241821,1.5158383997100773,1.5250608026981354,1.6745987534523008,1.4977600574493408,0.008127927780151367,5264.937873813746,0.003647716126094158,25,39,closed_loop,0.00038085230363229215,False,82.810546875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,1000,8,graph,,1482,1.351472020149231,1.3526976738381482,1.361080038547516,1.3887686860561372,1.3336960077285767,0.007296085357666016,5898.1267820821895,0.00366516737832967,14,26,closed_loop,0.0002367503805074344,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,100,16,eager,,1000,2.5826719999313354,2.5845412139892576,2.5988832473754884,2.7299253511428834,2.552448034286499,0.014815926551818848,6181.887750992736,0.0036649528779091334,15,26,closed_loop,0.00018583063988145243,False,165.6083984375,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,100,16,graph,,1000,2.4058719873428345,2.4069440343379975,2.422086441516876,2.4459478306770324,2.378495931625366,0.014471948146820068,6637.286665065697,0.003679584529250768,9,13,closed_loop,0.00017282913867566304,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,500,16,eager,,1000,2.6018240451812744,2.6052170264720917,2.6185310959815977,2.7554539680480956,2.579967975616455,0.01072007417678833,6132.890416613044,0.0036670254357158427,18,31,closed_loop,0.00014762425293285222,False,165.6083984375,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,500,16,graph,,1000,2.426640033721924,2.4278506548404692,2.4394895315170286,2.4636263418197633,2.407360076904297,0.009711980819702148,6580.086480908171,0.003728329177945966,10,18,closed_loop,6.592651463219834e-05,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,1000,16,eager,,1000,2.6062560081481934,2.6108655424118044,2.6210238933563232,2.791471664905548,2.5819520950317383,0.010351896286010742,6119.564883626696,0.003699431449174728,22,32,closed_loop,0.00033152315955476,False,165.6083984375,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,triton,{},0,ok,triton,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.0590633200481534,304.0645179748535,97.30029678344727,True,1120.0,494.8625656850636,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20939744366324387,0.08634932029126861,0.011171518123031073,0.08442481112244078,0.3897140256642807,0.12488809105300545,0.004668424985765351,0.08551037081087277,0.4515820899312307,0.13621725033873655,0.002812658604612786,0.08558133621610839,9859,0.8769439112155865,0.9090960726318766,0.8769438883393794,1.0,0.7243219393745967,0.7749339841024329,0.7243219734051368,1.0,0.6175410285862625,0.6761642982279242,0.6175410576177569,1.0,9859,,,,,reference,1000,16,graph,,1000,2.428287982940674,2.430506817102432,2.443105626106262,2.5591609263420105,2.4094719886779785,0.010159969329833984,6573.064773405236,0.0036697126552462933,13,23,closed_loop,0.0005798812431491342,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,1,eager,,1000,1.6883360147476196,1.7309495034217834,2.042528092861175,2.2552887344360353,1.6710400581359863,0.019032031297683716,576.0262490446582,0.005082494527101522,46,169,closed_loop,0.003847583662808986,False,79.05810546875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,1,graph,,3938,0.4623039960861206,0.46323597338097905,0.4682239890098572,0.473864324092865,0.4489920139312744,0.004895985126495361,2142.056621354487,0.0036050942317294443,25,65,closed_loop,0.0024226506522416853,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,500,1,eager,,1172,1.7070879936218262,1.7104042582341021,1.7153104066848754,1.8356249451637268,1.6985599994659424,0.004136085510253906,583.402944697854,0.0036769082877823323,21,59,closed_loop,0.00033736132466310304,False,79.05810546875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,500,1,graph,,4153,0.48179200291633606,0.4832724061409537,0.48611199855804443,0.5001062488555896,0.47200000286102295,0.0031679868698120117,2053.524906643607,0.003695147437178692,37,88,closed_loop,0.0009963345256728258,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,1000,1,eager,,1168,1.710368037223816,1.7125770673155785,1.717031991481781,1.7893849337100973,1.7025920152664185,0.003936052322387695,582.6591620458676,0.003692177449646561,14,47,closed_loop,0.00011221383468337264,False,79.05810546875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,1000,1,graph,,4138,0.4837599992752075,0.4853266930453382,0.48787200450897217,0.5363798385858537,0.47676798701286316,0.003071993589401245,2044.84229108377,0.003708576012012077,45,70,closed_loop,0.00019843818490360407,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,8,eager,,1000,10.733087539672852,10.743878786087036,10.840044450759887,10.934873218536376,10.710176467895508,0.008240461349487305,744.3568938755906,0.0036538368016483247,34,101,closed_loop,3.874020410400927e-05,False,635.95166015625,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,8,graph,,1040,1.922271966934204,1.9238947063684464,1.9292848408222198,1.9624448037147522,1.9105279445648193,0.005319952964782715,4150.227153313987,0.0037106281038945532,10,20,closed_loop,0.00029965545823781506,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,500,8,eager,,1000,10.752767562866211,10.759459638595581,10.795542240142822,10.918915138244628,10.734335899353027,0.009064197540283203,743.2703808494601,0.003783733025192859,35,74,closed_loop,3.015495924025112e-06,False,636.6513671875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,500,8,graph,,1000,1.9372960329055786,1.938876255750656,1.9444176435470581,1.9949977362155913,1.9260159730911255,0.005256056785583496,4118.4222440995,0.003615195062011578,11,18,closed_loop,0.00016515822360885118,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,1000,8,eager,,1000,10.750991821289062,10.764406072616577,10.889286375045776,10.969751091003419,10.733216285705566,0.008712053298950195,742.9359810413015,0.003681897476315754,44,107,closed_loop,1.4902581029457878e-05,False,636.6513671875,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,1000,8,graph,,1035,1.9340159893035889,1.9366311554747504,1.9418335795402526,2.0597484159469603,1.9230400323867798,0.004927992820739746,4123.047820131406,0.0036810477790625296,18,36,closed_loop,0.0001323372433739229,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,16,eager,,1000,20.90774440765381,20.92460366821289,21.061712551116944,21.142159576416017,20.884735107421875,0.019191265106201172,764.5161147183943,0.003666765816511486,35,113,closed_loop,0.00036426954559723283,False,1264.90478515625,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,100,16,graph,,1000,3.4970719814300537,3.500324575662613,3.5079375982284544,3.648141152858734,3.4803199768066406,0.0071440935134887695,4566.21992875958,0.0036678403019902994,20,39,closed_loop,0.00010983305103534865,False,,1410.0,
goodreads,128,filter,clause,c0_genre,linr_v3,torch,{},0,ok,torch,797084,10000,9859,9859,9859,77164,0.33065800339244367,,1000,0.014507236890494823,304.0645179748535,97.30029678344727,True,1568.0,787.4102723691612,0fe440d4bc9013097737e225af59b71ccec94a6d,afc2ab9,False,NVIDIA A100-SXM4-80GB,,True,0.20940448991116994,0.08636395720623675,0.011169489519769793,0.08448454017978294,0.3897919088288634,0.12490773259443218,0.004667816404768074,0.08557032111726394,0.4515850181235181,0.13623301085164594,0.002812760034794743,0.08564108685156595,9859,0.8769570971245044,0.9091060324839833,0.8769570743208459,1.0,0.7243219393745967,0.7749340622734499,0.7243219734051368,1.0,0.6175410285862625,0.6761643359652396,0.6175410576177569,1.0,9859,0.9989716387198107,0.9991246601882137,0.9992142047749195,0.01171875,vs_triton,500,16,eager,,1000,20.935007095336914,20.948203845977783,21.067584133148195,21.154996795654295,20.902143478393555,0.013520240783691406,763.6553252260919,0.0036568580158053976,36,126,closed_loop,0.0008697178828701564,False,1264.90478515625,1410.0,
